Date,Fixa11,Bitcoin,Ibovespa,SOJA,FERRO,BRENT,IBOVMM15,IBOVMM30,IBOVMM60,IBOVMM90,IBOVMM180,SELIC,IPCA,DOLAR/REAL
2021-06-16,12.899999618530272,38347.0625,129259.0,0.33774157890049405,0.46813936382494764,0.2646816633251429,0.8031932716496971,0.7319835781025185,0.6436989435470637,0.6003319542113208,0.5065831250369649,0.1276595744680851,0.5260869565217391,0.35134279859659157
2021-06-17,12.859999656677246,38053.50390625,128057.0,0.19328582230689842,0.4548286521905151,0.24670694500973991,0.8104052575873889,0.739913483453454,0.6513887590397078,0.604492497446961,0.5126269622140531,0.19148936170212766,0.5260869565217391,0.35954076496482545
2021-06-18,12.829999923706056,35787.24609375,128405.0,0.3011191266322335,0.4604927916967295,0.25260705857130183,0.8175640577880764,0.74783498551366,0.6602927868731008,0.6085035714167463,0.5186795540641918,0.19148936170212766,0.5260869565217391,0.32292318185338076
2021-06-21,12.859999656677246,31676.693359375,129265.0,0.32655147677875784,0.4712546459550893,0.27167949677823516,0.8241307234501232,0.7545828279687661,0.6704069110732048,0.6131148874699814,0.5252027582278366,0.19148936170212766,0.5260869565217391,0.3920988283088213
2021-06-22,12.829999923706056,32505.66015625,128767.0,0.2929807823466827,0.49872559832058266,0.2704445357291809,0.8286532839533316,0.7609861355039963,0.6792368513739416,0.6175317988768043,0.5313806391767338,0.19148936170212766,0.5260869565217391,0.3273736128236745
2021-06-23,12.8100004196167,33723.02734375,128428.0,0.2889115131871912,0.5219484730650337,0.2756586528717844,0.8289387140752507,0.7660878666752566,0.6872612367561185,0.6222608929275018,0.5374950973830923,0.19148936170212766,0.5260869565217391,0.2836507532300434
2021-06-24,12.880000114440918,34662.4375,129514.0,0.2807731689016408,0.5247805428181409,0.2807354241725333,0.8287844754379401,0.7752418513756649,0.6955490444766281,0.6271229011038492,0.5442747161929545,0.19148936170212766,0.5260869565217391,0.2899749518993072
2021-06-25,12.890000343322754,31637.779296875,127256.0,0.2451678398898204,0.5344095475683627,0.28924259630539695,0.8236963732645933,0.7813575796281822,0.7016677338799349,0.6309731537116382,0.5508263244069395,0.19148936170212766,0.5260869565217391,0.2489851200581378
2021-06-28,12.9399995803833,34434.3359375,127429.0,0.318413132493207,0.531294265438221,0.2686608194186922,0.817762617872889,0.7865377415129101,0.7080151538404094,0.6343021559049583,0.5572125665744249,0.19148936170212766,0.5260869565217391,0.25109306218243116
2021-06-29,12.949999809265137,35867.77734375,127327.0,0.30925747091778394,0.5327102733061558,0.2697585393102225,0.8134013874385919,0.7906357462915806,0.7151146210569703,0.638174639701024,0.5634085405142918,0.19148936170212766,0.5260869565217391,0.2584321407935572
